1.411914825439453125e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.841519798580900008e-02,-1.704931911969347624e-01
3.870964050292968750e-03,-3.460366937632297635e+00,-8.431351931148124549e-05,4.968505378805200545e-02,-9.000000000000000222e-01
6.150007247924804688e-03,-3.460366249364378977e+00,-8.426287163607116865e-05,-9.287283131151293780e-01,9.000000000000000222e-01
8.345127105712890625e-03,-3.394410607027501303e+00,1.829377135108643923e-04,5.539024948486570565e-05,-9.000000000000000222e-01
1.066899299621582031e-02,-3.306467292672098157e+00,5.291352132999135611e-04,-5.855746395056077302e-01,9.000000000000000222e-01
1.278209686279296875e-02,-3.394413535225723866e+00,1.588865788775944152e-04,-5.075593194476235581e-02,-7.137141121133369071e-01
1.497411727905273438e-02,-3.240521554439720564e+00,7.529081071291282090e-04,-3.058253931922963464e-01,8.628860101594357790e-01
1.724696159362792969e-02,-3.196546382452612356e+00,9.302016249294682744e-04,2.132524605172808965e-02,-9.000000000000000222e-01
1.942706108093261719e-02,-3.196551148308364176e+00,9.296903386360688909e-04,-2.953592736705576982e-01,8.132746019207756083e-01
2.179503440856933594e-02,-3.262499440127425654e+00,6.594244509038226692e-04,-5.241025406271462156e-02,-6.642171117469547470e-01
2.405691146850585938e-02,-3.086610695186590370e+00,1.447247382756704399e-03,-1.236964980544747184e-01,-1.837364888353873738e-01
2.629494667053222656e-02,-3.152569960645095204e+00,1.161657153750136721e-03,-1.446977950713359273e-01,-7.751793334019213555e-02
2.831101417541503906e-02,-3.152585170199130093e+00,1.161013405251743640e-03,-1.253822208919485592e-01,-1.934191918929603904e-01
3.021597862243652344e-02,-3.064659532498225758e+00,1.504776061644590244e-03,-1.088260144524736545e-01,-2.663829689037455206e-01
3.210306167602539062e-02,-3.086643404180760442e+00,1.422138971018001557e-03,-1.025125810635538759e-01,-3.108636201354505468e-01
3.398013114929199219e-02,-3.042679021932181094e+00,1.585458081759460840e-03,-9.565896086060886316e-02,-3.388013270525556120e-01
3.587603569030761719e-02,-3.020694333181985769e+00,1.667019596660718065e-03,-9.920393682764935828e-02,-3.109409779357962811e-01
3.791499137878417969e-02,-2.998696972990061660e+00,1.750045870762461254e-03,-9.447730220492867037e-02,-3.327072313885328647e-01
4.016590118408203125e-02,-2.866762207868530421e+00,2.293824241090656416e-03,-1.018160243823107852e-01,-2.490991419113077476e-01
4.233312606811523438e-02,-2.844786232007901816e+00,2.393477219751491067e-03,-9.672245365072099088e-02,-2.730727058060175017e-01
4.454898834228515625e-02,-2.844779609908044016e+00,2.392151850380560586e-03,-9.042590109973951129e-02,-3.108557750143460252e-01
4.686212539672851562e-02,-2.778804665154040343e+00,2.693821268536821141e-03,-8.470176241702907782e-02,-3.254143967352414180e-01
4.887294769287109375e-02,-2.712892799352127238e+00,3.010923188155158973e-03,-8.810662075691384765e-02,-2.852164664808061190e-01
5.095291137695312500e-02,-2.734865658808783184e+00,2.916343030125752214e-03,-8.413778896772720894e-02,-3.156267859287750221e-01
5.288505554199218750e-02,-2.778859892814619759e+00,2.720687616634034044e-03,-1.026071137560082697e-01,-2.180126177088512196e-01
5.494403839111328125e-02,-2.690902124743410617e+00,3.082886955948697764e-03,-1.024762223356867757e-01,-1.924139372735146347e-01
5.732703208923339844e-02,-2.602895838563409114e+00,3.471532823730691560e-03,-9.631543789154230206e-02,-2.029807888412551442e-01
5.974411964416503906e-02,-2.668857805299389430e+00,3.127827874056974492e-03,-8.983507177189946347e-02,-2.616568457756751065e-01
6.181311607360839844e-02,-2.624945511645357499e+00,3.357976101623535905e-03,-9.455879590532044465e-02,-2.201446082956122208e-01
6.382012367248535156e-02,-2.668928210094092535e+00,3.155716128523569208e-03,-8.998699931334405711e-02,-2.607745585505162889e-01
