3.194808959960937500e-05,-2.010071415491665903e+00,6.386495765621399978e-02,-9.000000000000000222e-01
1.948833465576171875e-03,-2.010071415491665903e+00,-1.435659876401922386e+00,9.000000000000000222e-01
3.928899765014648438e-03,-1.812305438564351334e+00,-8.502403295948719741e-02,-3.342026717134922303e-02
5.919933319091796875e-03,-1.922175425746218025e+00,-3.184939345387945153e-02,-3.854354974884272589e-01
8.033990859985351562e-03,-1.944149423182579994e+00,-6.233618677042791767e-02,-2.091106228151311808e-01
1.013493537902832031e-02,-1.856253433437132117e+00,-1.216554512855725356e-01,1.731767910533580646e-01
1.208090782165527344e-02,-1.768357443691627395e+00,-6.577987770983877158e-02,-1.357100561230632774e-01
1.396703720092773438e-02,-1.856253433437132117e+00,-3.716685740444033992e-02,-3.337622226393615055e-01
1.602697372436523438e-02,-1.856253433437132117e+00,-3.303105210955974147e-02,-3.585832117257233831e-01
1.808190345764160156e-02,-1.746383446255265426e+00,-3.397637903410386656e-02,-3.199557348084968722e-01
2.017593383789062500e-02,-1.636513459073398735e+00,-4.119523918516818789e-02,-2.436858318156845671e-01
2.218389511108398438e-02,-1.636513459073398735e+00,-3.244022278171967283e-02,-2.962208884399459285e-01
2.442288398742675781e-02,-1.548617469327950857e+00,-3.921203584696372757e-02,-2.292254917024620364e-01
2.644586563110351562e-02,-1.526643471891588888e+00,-2.830441748683904662e-02,-2.880838605957511955e-01
2.822899818420410156e-02,-1.570591466764312827e+00,-3.019507133592731069e-02,-2.899286453042366762e-01
3.001403808593750000e-02,-1.526643471891588888e+00,-5.046051728084223476e-02,-1.551538802698721742e-01
3.179097175598144531e-02,-1.504669474455226919e+00,-4.373548934336833616e-02,-1.889146471552560769e-01
3.371405601501464844e-02,-1.482695477018864949e+00,-3.933323160652065636e-02,-2.087393406603375856e-01
3.561401367187500000e-02,-1.460721479582502980e+00,-3.763330161062988788e-02,-2.123500845931953762e-01
3.760290145874023438e-02,-1.438747482146141010e+00,-3.220389105058363982e-02,-2.383382999945233283e-01
3.982496261596679688e-02,-1.416773484709779041e+00,-2.965488452190213203e-02,-2.470447155806752837e-01
4.208302497863769531e-02,-1.438747482146141010e+00,-2.508171206225680294e-02,-2.810812397198029222e-01
4.418087005615234375e-02,-1.372825489837055102e+00,-2.213924189198603065e-02,-2.789643407517110041e-01
4.647994041442871094e-02,-1.504669474455226919e+00,-3.893934538796064299e-02,-2.177210872990466006e-01
4.876589775085449219e-02,-1.460721479582502980e+00,-3.539436942092013400e-02,-2.258108470060070094e-01
5.090594291687011719e-02,-1.438747482146141010e+00,-3.103132207687028105e-02,-2.454013088793429442e-01
5.287599563598632812e-02,-1.460721479582502980e+00,-4.064618566838757580e-02,-1.943075170505246529e-01
5.501103401184082031e-02,-1.438747482146141010e+00,-3.640721969721744805e-02,-2.131529065587951244e-01
5.731296539306640625e-02,-1.482695477018864949e+00,-4.541809456910368692e-02,-1.722753609805550423e-01
5.946898460388183594e-02,-1.460721479582502980e+00,-5.241025406271462156e-02,-1.237324282711797924e-01
6.162691116333007812e-02,-1.438747482146141010e+00,-4.545752700477709296e-02,-1.588594484661640105e-01
6.374502182006835938e-02,-1.504669474455226919e+00,-4.181963836118109124e-02,-2.004669167305038746e-01
6.600999832153320312e-02,-1.460721479582502980e+00,-3.861707484550245401e-02,-2.065017972739705832e-01
6.803202629089355469e-02,-1.482695477018864949e+00,-3.351761743836929180e-02,-2.436948473989932473e-01
6.998300552368164062e-02,-1.394799487273417071e+00,-4.451002190759575927e-02,-1.513740848156643892e-01
7.193398475646972656e-02,-1.416773484709779041e+00,-4.228737824572115916e-02,-1.713049311670978292e-01
7.388091087341308594e-02,-1.482695477018864949e+00,-3.903515554923204373e-02,-2.105982818569366311e-01
7.578992843627929688e-02,-1.482695477018864949e+00,-3.632725783329925073e-02,-2.268492769131376929e-01
7.774090766906738281e-02,-1.482695477018864949e+00,-3.503078214224935455e-02,-2.346319456132242298e-01
7.972884178161621094e-02,-1.438747482146141010e+00,-3.397637903410397064e-02,-2.277777389981319456e-01
8.168196678161621094e-02,-1.416773484709779041e+00,-3.383803850856092338e-02,-2.220191962638143612e-01
8.363294601440429688e-02,-1.482695477018864949e+00,-3.201820183326254537e-02,-2.527189224361985342e-01
8.566188812255859375e-02,-1.504669474455226919e+00,-3.638366503962914972e-02,-2.331222836295440137e-01
8.784699440002441406e-02,-1.438747482146141010e+00,-4.200091554131384769e-02,-1.796454536438869820e-01
8.987092971801757812e-02,-1.438747482146141010e+00,-3.949078609394476164e-02,-1.947095138178729090e-01
9.190583229064941406e-02,-1.438747482146141010e+00,-3.770631026899007310e-02,-2.054198516115944562e-01
9.401392936706542969e-02,-1.438747482146141010e+00,-3.554521946207083588e-02,-2.183902323628505171e-01
9.613084793090820312e-02,-1.504669474455226919e+00,-3.303105210955983168e-02,-2.532563011251299234e-01
9.818887710571289062e-02,-1.460721479582502980e+00,-3.105358252250322096e-02,-2.519410402452648690e-01
1.003179550170898438e-01,-1.482695477018864949e+00,-2.915521171892887509e-02,-2.699282525472294081e-01
1.022820472717285156e-01,-1.438747482146141010e+00,-4.007373769741365277e-02,-1.912358273705774270e-01
1.041629314422607422e-01,-1.482695477018864949e+00,1.494428931105508569e-02,-5.345367652531983760e-01
1.061198711395263672e-01,-1.460721479582502980e+00,-4.347691462577255722e-02,-1.774202346759417570e-01
1.080629825592041016e-01,-1.438747482146141010e+00,-4.446950789654390696e-02,-1.648751444766305141e-01
1.100318431854248047e-01,-1.438747482146141010e+00,-3.837214923323421789e-02,-2.014626007189718737e-01
1.120178699493408203e-01,-1.416773484709779041e+00,-3.369278095674074075e-02,-2.229502997839352130e-01
1.139259338378906250e-01,-1.350851492400693132e+00,-4.177532616159310153e-02,-1.546808891399098218e-01
1.158668994903564453e-01,-1.350851492400693132e+00,-4.489490501258876221e-02,-1.359656139513766848e-01
1.177630424499511719e-01,-1.438747482146141010e+00,-4.773088578622117217e-02,-1.453208211813369066e-01
1.196408271789550781e-01,-1.438747482146141010e+00,-4.446950789654389308e-02,-1.648916674563860041e-01
1.215310096740722656e-01,-1.372825489837055102e+00,-3.993193865873203435e-02,-1.723431984847333120e-01
1.234970092773437500e-01,-1.350851492400693132e+00,-3.794675211718933489e-02,-1.776650277718458959e-01
1.254458427429199219e-01,-1.416773484709779041e+00,-3.567796749828341246e-02,-2.110577592961053184e-01
1.275999546051025391e-01,-1.460721479582502980e+00,-3.667056076905476220e-02,-2.182905149024634006e-01
1.297278404235839844e-01,-1.394799487273417071e+00,-3.511077134355694573e-02,-2.078763381122251397e-01
1.317820549011230469e-01,-1.372825489837055102e+00,-2.589383382925162028e-02,-2.565901545877228296e-01
1.336150169372558594e-01,-1.372825489837055102e+00,-3.142399633783481139e-02,-2.234125904291208997e-01
1.355628967285156250e-01,-1.328877494964331163e+00,-3.114039826047157802e-02,-2.119332187779037202e-01
1.376519203186035156e-01,-1.394799487273417071e+00,-2.986420691233699840e-02,-2.393711296303808744e-01
1.396598815917968750e-01,-1.372825489837055102e+00,-3.142399633783481833e-02,-2.234239303891467354e-01
1.416718959808349609e-01,-1.328877494964331163e+00,-3.043140306706347900e-02,-2.161987144325179799e-01
1.439340114593505859e-01,-1.328877494964331163e+00,-3.014780498970023870e-02,-2.179044081917579090e-01
1.460399627685546875e-01,-1.372825489837055102e+00,-2.844621652552078300e-02,-2.413025698803992203e-01
1.479928493499755859e-01,-1.416773484709779041e+00,-2.915521171892888549e-02,-2.502370673354984976e-01
1.498980522155761719e-01,-1.328877494964331163e+00,-3.170759441519805516e-02,-2.085572832172906954e-01
1.519379615783691406e-01,-1.372825489837055102e+00,-3.142399633783481139e-02,-2.234470661369955535e-01
1.539030075073242188e-01,-1.328877494964331163e+00,-3.440177615014883977e-02,-1.923991370110644528e-01
1.558208465576171875e-01,-1.350851492400693132e+00,-4.106633096818499556e-02,-1.590065461924551338e-01
1.577589511871337891e-01,-1.328877494964331163e+00,-3.383457999542235917e-02,-1.958080128093786787e-01
1.596908569335937500e-01,-1.328877494964331163e+00,-2.674462806134133772e-02,-2.383515591740049955e-01
1.617159843444824219e-01,-1.328877494964331163e+00,-2.887161364156565213e-02,-2.255934501234519440e-01
1.637198925018310547e-01,-1.416773484709779041e+00,-2.986420691233699493e-02,-2.460107928759238394e-01
1.656949520111083984e-01,-1.394799487273417071e+00,-3.057320210574509742e-02,-2.351684903198663912e-01
1.676528453826904297e-01,-1.328877494964331163e+00,-3.908114442664233773e-02,-1.643469173671734673e-01
1.695919036865234375e-01,-1.350851492400693132e+00,-2.986420691233700186e-02,-2.262443947115029830e-01
1.714999675750732422e-01,-1.328877494964331163e+00,-2.958060883497376156e-02,-2.213573008180989843e-01
1.733899116516113281e-01,-1.394799487273417071e+00,-2.986420691233700186e-02,-2.394360781951699324e-01
1.753509044647216797e-01,-1.372825489837055102e+00,-3.099859922178995614e-02,-2.260412159583271574e-01
1.772680282592773438e-01,-1.372825489837055102e+00,-3.043140306706347900e-02,-2.294480555393708099e-01
1.792018413543701172e-01,-1.306903497527969193e+00,-2.943880979629214314e-02,-2.156304892812224983e-01
1.811549663543701172e-01,-1.372825489837055102e+00,-2.674462806134136547e-02,-2.515762688530308600e-01
1.831109523773193359e-01,-1.372825489837055102e+00,-3.284198672465103719e-02,-2.149956180184980636e-01
1.850159168243408203e-01,-1.372825489837055102e+00,-2.674462806134136547e-02,-2.515837605794510878e-01
1.870079040527343750e-01,-1.328877494964331163e+00,-3.000600595101864110e-02,-2.188347239680339396e-01
1.890130043029785156e-01,-1.372825489837055102e+00,-2.915521171892890284e-02,-2.371278464981069201e-01
1.910009384155273438e-01,-1.394799487273417071e+00,-3.496897230487534119e-02,-2.088409383363928618e-01
1.931459903717041016e-01,-1.394799487273417071e+00,-3.482717326619372278e-02,-2.096954770570970683e-01
1.950449943542480469e-01,-1.394799487273417071e+00,-3.511077134355695961e-02,-2.079971766426400304e-01
1.969978809356689453e-01,-1.350851492400693132e+00,-3.411817807278560294e-02,-2.007716015082264827e-01
1.989469528198242188e-01,-1.306903497527969193e+00,-3.270018768596938408e-02,-1.960983267386411655e-01
2.008440494537353516e-01,-1.372825489837055102e+00,-2.107266651407650737e-02,-2.856445635750279322e-01
2.027559280395507812e-01,-1.350851492400693132e+00,-1.639329823758303370e-02,-3.071334635633899413e-01
2.046530246734619141e-01,-1.350851492400693132e+00,-9.728743419546867499e-03,-3.471262763928351647e-01
2.066018581390380859e-01,-1.350851492400693132e+00,-1.355731746395061853e-02,-3.241600925402022826e-01
2.085349559783935547e-01,-1.306903497527969193e+00,-2.717002517738618950e-02,-2.293031376127417087e-01
2.104728221893310547e-01,-1.394799487273417071e+00,-3.241658960860614724e-02,-2.241961643353660716e-01
2.124309539794921875e-01,-1.350851492400693132e+00,-2.858801556420240142e-02,-2.339870240479943186e-01
2.144060134887695312e-01,-1.328877494964331163e+00,-2.688642710002296307e-02,-2.376082620178193439e-01
2.165310382843017578e-01,-1.394799487273417071e+00,-2.206525978484787445e-02,-2.863169290991256499e-01
2.186489105224609375e-01,-1.394799487273417071e+00,-3.440177615014886059e-02,-2.123015729967668852e-01
2.206299304962158203e-01,-1.350851492400693132e+00,-3.553616845960183568e-02,-1.923139909447264539e-01
2.225069999694824219e-01,-1.372825489837055102e+00,-3.652876173037317847e-02,-1.929536444218777069e-01
2.247619628906250000e-01,-1.372825489837055102e+00,-3.681235980773640837e-02,-1.912556446088199691e-01
2.268829345703125000e-01,-1.394799487273417071e+00,-3.581976653696505863e-02,-2.038070006543651336e-01
2.288749217987060547e-01,-1.416773484709779041e+00,-4.120813000686664174e-02,-1.780719702491479206e-01
2.309019565582275391e-01,-1.394799487273417071e+00,-4.021553673609529200e-02,-1.774383229959337616e-01
2.328748703002929688e-01,-1.438747482146141010e+00,-4.177532616159312234e-02,-1.812669602607080155e-01
2.349028587341308594e-01,-1.372825489837055102e+00,-3.993193865873202741e-02,-1.725535986951994283e-01
2.368810176849365234e-01,-1.372825489837055102e+00,-4.418590981918064237e-02,-1.470321905624338565e-01
2.387788295745849609e-01,-1.306903497527969193e+00,-4.829808194094763890e-02,-1.025841777478889577e-01
2.406630516052246094e-01,-1.350851492400693132e+00,-4.730548867017628223e-02,-1.217260423924934193e-01
2.425458431243896484e-01,-1.350851492400693132e+00,-4.659649347676816239e-02,-1.259819854081389578e-01
2.445139884948730469e-01,-1.306903497527969193e+00,-4.617109636072330020e-02,-1.153518565112841288e-01
2.464649677276611328e-01,-1.350851492400693132e+00,-3.298378576333258622e-02,-2.076634897314140749e-01
2.484560012817382812e-01,-1.372825489837055102e+00,-3.014780498970018319e-02,-2.312754056935866775e-01
2.503819465637207031e-01,-1.394799487273417071e+00,-3.043140306706342349e-02,-2.361698017681873596e-01
2.523968219757080078e-01,-1.372825489837055102e+00,-3.043140306706342349e-02,-2.295814519438002244e-01
2.543108463287353516e-01,-1.372825489837055102e+00,-2.475944151979860355e-02,-2.636174207722373208e-01
2.562279701232910156e-01,-1.350851492400693132e+00,-2.546843671320670605e-02,-2.527752834474259469e-01
2.581558227539062500e-01,-1.328877494964331163e+00,-2.674462806134128567e-02,-2.385297628425677996e-01
2.602238655090332031e-01,-1.350851492400693132e+00,-3.681235980773633898e-02,-1.847187491650113811e-01
2.621519565582275391e-01,-1.350851492400693132e+00,-3.610336461432823996e-02,-1.889757512084302704e-01
2.640199661254882812e-01,-1.350851492400693132e+00,-3.425997711146716584e-02,-2.000391848361251779e-01
2.658958435058593750e-01,-1.350851492400693132e+00,-2.702822613870452598e-02,-2.434334906701958734e-01
2.677469253540039062e-01,-1.394799487273417071e+00,-2.688642710002290409e-02,-2.574726496352761629e-01
2.697808742523193359e-01,-1.394799487273417071e+00,-2.646102998397804537e-02,-2.600294336896073477e-01
2.720348834991455078e-01,-1.372825489837055102e+00,-2.844621652552072055e-02,-2.415306452110593805e-01
2.743220329284667969e-01,-1.328877494964331163e+00,-3.752135500114443800e-02,-1.738987234017266015e-01
2.764730453491210938e-01,-1.372825489837055102e+00,-3.553616845960173853e-02,-1.989978015875130957e-01
2.785239219665527344e-01,-1.372825489837055102e+00,-3.425997711146713809e-02,-2.066584752662644353e-01
2.806768417358398438e-01,-1.350851492400693132e+00,-4.376051270313571773e-02,-1.430656225289071160e-01
2.827429771423339844e-01,-1.350851492400693132e+00,-3.752135500114441718e-02,-1.805036701360949736e-01
2.847099304199218750e-01,-1.372825489837055102e+00,-3.681235980773629735e-02,-1.913529708268552620e-01
2.867259979248046875e-01,-1.394799487273417071e+00,-2.717002517738610276e-02,-2.558034690344269113e-01
2.886869907379150391e-01,-1.350851492400693132e+00,-2.887161364156555846e-02,-2.324133314613608392e-01
2.905938625335693359e-01,-1.416773484709779041e+00,-2.348325017166398229e-02,-2.845246250096218898e-01
2.925188541412353516e-01,-1.394799487273417071e+00,-2.447584344243531815e-02,-2.719812228076928795e-01
2.943840026855468750e-01,-1.350851492400693132e+00,-3.043140306706337839e-02,-2.230669274904873711e-01
2.963359355926513672e-01,-1.372825489837055102e+00,-3.950654154268709584e-02,-1.752111393198528266e-01
2.983808517456054688e-01,-1.394799487273417071e+00,-3.908114442664224059e-02,-1.843588559838589824e-01
3.003709316253662109e-01,-1.372825489837055102e+00,-4.347691462577246008e-02,-1.513945395124819404e-01
3.024289608001708984e-01,-1.328877494964331163e+00,-5.141766079194320938e-02,-9.056721027297567894e-02
3.046219348907470703e-01,-1.394799487273417071e+00,-4.829808194094755563e-02,-1.290636321474021853e-01
3.068008422851562500e-01,-1.416773484709779041e+00,-4.404411078049894068e-02,-1.611825774846245563e-01
3.090348243713378906e-01,-1.306903497527969193e+00,-3.142399633783472812e-02,-2.039460569513267540e-01
3.110058307647705078e-01,-1.394799487273417071e+00,-1.993827420462346636e-02,-2.992340946476995667e-01
3.131170272827148438e-01,-1.306903497527969193e+00,-2.405044632639045249e-02,-2.481966240578194483e-01
3.151419162750244141e-01,-1.372825489837055102e+00,-2.447584344243531468e-02,-2.654253105590346773e-01
3.170020580291748047e-01,-1.262955502655188411e+00,-2.603563286793313114e-02,-2.231090295437584137e-01
3.190639019012451172e-01,-1.350851492400693132e+00,-1.625149919890132161e-02,-3.081879161910781595e-01
3.211958408355712891e-01,-1.372825489837055102e+00,-1.724409246967266093e-02,-3.088300345800321089e-01
3.232798576354980469e-01,-1.306903497527969193e+00,-1.937107804989697882e-02,-2.762963139454678307e-01
3.252279758453369141e-01,-1.394799487273417071e+00,-2.617743190661475997e-02,-2.618312309779068925e-01
3.272030353546142578e-01,-1.328877494964331163e+00,-2.787902037079421913e-02,-2.318489108942224375e-01
3.291640281677246094e-01,-1.350851492400693132e+00,-2.192346074616615542e-02,-2.741789408106217740e-01
3.311760425567626953e-01,-1.372825489837055102e+00,-2.433404440375372055e-02,-2.663120954352287129e-01
3.331649303436279297e-01,-1.350851492400693132e+00,-1.766948958571754741e-02,-2.997121847110230664e-01
3.351759910583496094e-01,-1.350851492400693132e+00,-2.291605401693750863e-02,-2.682372854558243147e-01
3.371639251708984375e-01,-1.350851492400693132e+00,-1.922927901121538469e-02,-2.903627376725785858e-01
3.390669822692871094e-01,-1.372825489837055102e+00,-1.454991073472190928e-02,-3.250362935101359652e-01
3.410189151763916016e-01,-1.328877494964331163e+00,-1.696049439230946573e-02,-2.973932225147170039e-01
3.430218696594238281e-01,-1.328877494964331163e+00,-2.163986266880295328e-02,-2.693214998755987799e-01
3.449368476867675781e-01,-1.372825489837055102e+00,-2.490124055848021850e-02,-2.629418190595472216e-01
3.469059467315673828e-01,-1.394799487273417071e+00,-2.802081940947587571e-02,-2.508206526418904070e-01
3.488569259643554688e-01,-1.372825489837055102e+00,-2.773722133211264582e-02,-2.459340320230737065e-01
3.507819175720214844e-01,-1.372825489837055102e+00,-2.759542229343102393e-02,-2.467887769012140353e-01
3.526990413665771484e-01,-1.350851492400693132e+00,-1.710229343099111191e-02,-3.031601858581085551e-01
3.546550273895263672e-01,-1.372825489837055102e+00,-2.589383382925157864e-02,-2.570073233692770076e-01
3.565950393676757812e-01,-1.350851492400693132e+00,-3.624516365300987225e-02,-1.883101810634266182e-01
3.585078716278076172e-01,-1.372825489837055102e+00,-4.461130693522547680e-02,-1.447078188658992015e-01
3.603899478912353516e-01,-1.350851492400693132e+00,-3.284198672465096780e-02,-2.087348063560779121e-01
3.622398376464843750e-01,-1.328877494964331163e+00,-3.312558480201421157e-02,-2.004441004191515885e-01
3.641569614410400391e-01,-1.306903497527969193e+00,-3.482717326619366033e-02,-1.836452957425187549e-01
3.660578727722167969e-01,-1.328877494964331163e+00,-3.596156557564662848e-02,-1.834340383250548379e-01
3.680038452148437500e-01,-1.372825489837055102e+00,-3.553616845960176629e-02,-1.991740405643436518e-01
3.699979782104492188e-01,-1.328877494964331163e+00,-3.496897230487528568e-02,-1.893959572879601316e-01
3.719129562377929688e-01,-1.306903497527969193e+00,-3.851394827191580161e-02,-1.615364713152781795e-01
3.739030361175537109e-01,-1.372825489837055102e+00,-3.539436942092015481e-02,-2.000338503138201218e-01
3.758399486541748047e-01,-1.416773484709779041e+00,-3.695415884641798515e-02,-2.038627937897830311e-01
3.780269622802734375e-01,-1.328877494964331163e+00,-4.007373769741364583e-02,-1.587794073526273275e-01
3.800969123840332031e-01,-1.350851492400693132e+00,-3.794675211718933489e-02,-1.781365831586748383e-01
3.820159435272216797e-01,-1.328877494964331163e+00,-3.737955596246285428e-02,-1.749503496227703681e-01
3.841350078582763672e-01,-1.350851492400693132e+00,-3.950654154268717910e-02,-1.687836058802169303e-01
3.863868713378906250e-01,-1.350851492400693132e+00,-3.837214923323421789e-02,-1.755932441277153755e-01
