1.360893249511718750e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.132524605172800639e-02,0.000000000000000000e+00
4.124879837036132812e-03,2.901732035766916340e+01,6.881827188214394023e-04,2.132524605172800639e-02,1.376365437642878913e-04
6.094932556152343750e-03,2.897093314220422045e+01,-2.085558180622941113e-02,2.132524605172800639e-02,0.000000000000000000e+00
8.243083953857421875e-03,2.899375800725821151e+01,-1.192882321039739034e-02,2.309773403524825741e-02,0.000000000000000000e+00
1.024794578552246094e-02,2.901694983101365821e+01,-2.184591508513951050e-03,2.416122682536040595e-02,0.000000000000000000e+00
1.244091987609863281e-02,2.901695166629615485e+01,-2.078509697367000170e-03,2.368856336308833646e-02,0.000000000000000000e+00
1.445889472961425781e-02,2.904009710324379512e+01,7.971079795184765962e-03,2.335094660432257552e-02,0.000000000000000000e+00
1.659297943115234375e-02,2.901699980526067790e+01,-1.840714380711068812e-03,2.221149004348813016e-02,0.000000000000000000e+00
1.863408088684082031e-02,2.899385708016709629e+01,-1.191254867081120196e-02,2.368856336308833993e-02,0.000000000000000000e+00
2.087807655334472656e-02,2.904027170379538347e+01,8.619746093500942410e-03,2.416122682536040595e-02,0.000000000000000000e+00
2.308702468872070312e-02,2.897012978018995355e+01,-2.504292836076135731e-02,2.454795147631027782e-02,0.000000000000000000e+00
2.514505386352539062e-02,2.897049500506146202e+01,-2.347728107724206259e-02,2.487022201876850150e-02,0.000000000000000000e+00
2.746391296386718750e-02,2.899366258831289755e+01,-1.176857668363472977e-02,2.405215064175915754e-02,0.000000000000000000e+00
2.941298484802246094e-02,2.897074715901947783e+01,-2.263911546394439811e-02,2.436379688061985835e-02,0.000000000000000000e+00
3.142595291137695312e-02,2.897078540747228104e+01,-2.148751816681562093e-02,2.416122682536040595e-02,0.000000000000000000e+00
3.335809707641601562e-02,2.899414525562506739e+01,-9.765336776093484078e-03,2.442710002288844134e-02,0.000000000000000000e+00
3.518009185791015625e-02,2.904034575617511749e+01,1.132440764681358347e-02,2.424463802458488859e-02,0.000000000000000000e+00
3.700208663940429688e-02,2.901731805037270462e+01,8.909874563783719281e-04,2.408244958164839494e-02,0.000000000000000000e+00
3.909087181091308594e-02,2.904048511234980268e+01,1.094225181856380187e-02,2.431048897134105782e-02,0.000000000000000000e+00
4.124498367309570312e-02,2.901705965347727556e+01,-1.338925417437991650e-03,2.416122682536040595e-02,0.000000000000000000e+00
4.328489303588867188e-02,2.906377991817478801e+01,2.260040271599913358e-02,2.402618012185410087e-02,0.000000000000000000e+00
4.530692100524902344e-02,2.901706900815927170e+01,-1.449426111646317378e-03,2.422568093385205415e-02,0.000000000000000000e+00
4.738306999206542969e-02,2.904035695706884823e+01,9.931410251406482328e-03,2.440783384915453172e-02,0.000000000000000000e+00
4.947090148925781250e-02,2.897024188240929732e+01,-2.555944139433523332e-02,2.457480735484846024e-02,0.000000000000000000e+00
5.151510238647460938e-02,2.901712303766053225e+01,-5.621309040880206886e-04,2.501202105745011992e-02,0.000000000000000000e+00
5.355501174926757812e-02,2.901715271069901902e+01,-5.151321933839574617e-04,2.487022201876850150e-02,0.000000000000000000e+00
5.568003654479980469e-02,2.899379199630546466e+01,-1.197683694458914587e-02,2.500151742495518650e-02,0.000000000000000000e+00
5.776810646057128906e-02,2.906407332290270773e+01,2.463121777961282260e-02,2.512343458784282654e-02,0.000000000000000000e+00
5.990695953369140625e-02,2.904058985092597567e+01,1.134361972626909444e-02,2.499246256935610741e-02,0.000000000000000000e+00
6.228590011596679688e-02,2.899343840845016729e+01,-1.338000073184783013e-02,2.510655374990454144e-02,0.000000000000000000e+00
6.477594375610351562e-02,2.894582399754040125e+01,-3.846796395944407365e-02,2.521328420912726659e-02,0.000000000000000000e+00
6.719589233398437500e-02,2.904168486007730010e+01,1.835225091684728610e-02,2.487022201876850497e-02,0.000000000000000000e+00
6.966900825500488281e-02,2.904158254495007085e+01,1.689725062616640253e-02,2.476279850461576490e-02,0.000000000000000000e+00
7.157397270202636719e-02,2.906424640313896290e+01,2.835894065178896917e-02,2.466169402070730182e-02,0.000000000000000000e+00
7.341408729553222656e-02,2.897189056577296640e+01,-1.348498179097674943e-02,2.456636693587932116e-02,0.000000000000000000e+00
7.528710365295410156e-02,2.901794797925497704e+01,7.069319564206658080e-03,2.427939269092842245e-02,0.000000000000000000e+00
7.720398902893066406e-02,2.901795187582082747e+01,6.724325123509817571e-03,2.439117121241168515e-02,0.000000000000000000e+00
7.914900779724121094e-02,2.899476910435439336e+01,-4.321897464502969834e-03,2.431048897134106129e-02,0.000000000000000000e+00
8.102607727050781250e-02,2.897165927226058102e+01,-1.503346458465546279e-02,2.441573792042998556e-02,0.000000000000000000e+00
8.293199539184570312e-02,2.904109836875150918e+01,1.782451278737660558e-02,2.469297322041648021e-02,0.000000000000000000e+00
8.495306968688964844e-02,2.901791039002008077e+01,5.915901919359074432e-03,2.461083353337529742e-02,0.000000000000000000e+00
8.691501617431640625e-02,2.904110710453405630e+01,1.717871750734950576e-02,2.470141363938562276e-02,0.000000000000000000e+00
8.879303932189941406e-02,2.899456296292004964e+01,-6.502321432666664791e-03,2.478778071720941917e-02,0.000000000000000000e+00
9.084486961364746094e-02,2.899451382648561193e+01,-6.165216593567081176e-03,2.470908674753938619e-02,0.000000000000000000e+00
9.311389923095703125e-02,2.897097303957962211e+01,-1.771324162538011684e-02,2.463389028763246502e-02,0.000000000000000000e+00
9.514188766479492188e-02,2.897136308848240205e+01,-1.635801556380776789e-02,2.456196323902584341e-02,0.000000000000000000e+00
9.707307815551757812e-02,2.904131375359002476e+01,1.953612272517652598e-02,2.464394695704250418e-02,0.000000000000000000e+00
9.891605377197265625e-02,2.911055716857913467e+01,5.190782608152436778e-02,2.472251468680848260e-02,0.000000000000000000e+00
1.010270118713378906e-01,2.904127520247374505e+01,1.695898833491350094e-02,2.465318267384765394e-02,0.000000000000000000e+00
1.033780574798583984e-01,2.901770317471541460e+01,3.547899167890361527e-03,2.458662394140525773e-02,0.000000000000000000e+00
1.054930686950683594e-01,2.897044544405630617e+01,-2.345142418103909887e-02,2.458662394140525773e-02,0.000000000000000000e+00
1.076159477233886719e-01,2.897059797780813994e+01,-2.191487062535240130e-02,2.458662394140525773e-02,0.000000000000000000e+00
1.095449924468994141e-01,2.901757615118744127e+01,3.501651619755682260e-03,2.472842298008687961e-02,0.000000000000000000e+00
1.113500595092773438e-01,2.904065519594925604e+01,1.430455445375394298e-02,2.458662394140525773e-02,0.000000000000000000e+00
1.132769584655761719e-01,2.904069004518197872e+01,1.360756504760507989e-02,2.458662394140525773e-02,0.000000000000000000e+00
1.153550148010253906e-01,2.906401334388034030e+01,2.404562615378393747e-02,2.458662394140525773e-02,0.000000000000000000e+00
1.175129413604736328e-01,2.899358835632975939e+01,-1.363490618975254226e-02,2.458662394140525773e-02,0.000000000000000000e+00
1.195840835571289062e-01,2.901716478228140161e+01,-3.045991623912679830e-04,2.487022201876849803e-02,0.000000000000000000e+00
1.216359138488769531e-01,2.904053953034311775e+01,1.160123926194434225e-02,2.444482490272363931e-02,0.000000000000000000e+00
1.236119270324707031e-01,2.897053509354462975e+01,-2.441680662392450157e-02,2.430302586404201742e-02,0.000000000000000000e+00
1.255459785461425781e-01,2.901716160840109993e+01,-2.462698742250676864e-04,2.430302586404201742e-02,0.000000000000000000e+00
1.274509429931640625e-01,2.901718891730319072e+01,-2.200788329217636405e-04,2.430302586404201742e-02,0.000000000000000000e+00
1.293389797210693359e-01,2.906352109585217036e+01,2.202778612673841202e-02,2.444482490272363931e-02,0.000000000000000000e+00
1.311850547790527344e-01,2.901709247751059806e+01,-1.365800175540197309e-03,2.444482490272363931e-02,0.000000000000000000e+00
1.330809593200683594e-01,2.897076653643335575e+01,-2.320937159444343145e-02,2.444482490272363931e-02,0.000000000000000000e+00
1.351919174194335938e-01,2.901727175602565367e+01,6.846544261357792593e-04,2.430302586404201742e-02,0.000000000000000000e+00
1.371469497680664062e-01,2.899392576928321930e+01,-1.182373186077291354e-02,2.444482490272363931e-02,0.000000000000000000e+00
1.390180587768554688e-01,2.901724873501940394e+01,4.456052533335710941e-04,2.444482490272363931e-02,0.000000000000000000e+00
1.409060955047607422e-01,2.894775121935701634e+01,-3.303777107517565786e-02,2.444482490272363931e-02,0.000000000000000000e+00
1.428039073944091797e-01,2.906385812529475743e+01,2.534399977009284266e-02,2.444482490272363931e-02,0.000000000000000000e+00
